100 
 9.980010
P 0 0 10.8002 0.5 0.5 10.8936 0.5 0.57 0 1
P 1 0 10.6732 0.5 0.5 10.7172 0.5 0.57 0 1
P 2 0 8.21754 0.5 0.5 8.31598 0.5 0.57 0 1
P 3 0 10.4953 0.5 0.5 10.4974 0.5 0.57 0 1
P 4 0 11.0827 0.5 0.5 11.1175 0.5 0.57 0 1
P 5 0 9.24281 0.5 0.5 9.27193 0.5 0.57 0 1
P 6 0 11.8213 0.5 0.5 11.7731 0.5 0.57 0 1
P 7 0 11.5181 0.5 0.5 11.5775 0.5 0.57 0 1
P 8 0 8.38252 0.5 0.5 8.43339 0.5 0.57 0 1
P 9 0 8.05895 0.5 0.5 8.06891 0.5 0.57 0 1
P 10 0 8.8692 0.5 0.5 8.90259 0.5 0.57 0 1
P 11 0 8.09417 0.5 0.5 8.16321 0.5 0.57 0 1
P 12 0 9.96006 0.5 0.5 9.95422 0.5 0.57 0 1
P 13 0 9.92084 0.5 0.5 10.0029 0.5 0.57 0 1
P 14 0 8.28442 0.5 0.5 8.32864 0.5 0.57 0 1
P 15 0 9.97381 0.5 0.5 10.0765 0.5 0.57 0 1
P 16 0 11.3832 0.5 0.5 11.4695 0.5 0.57 0 1
P 17 0 9.65741 0.5 0.5 9.64559 0.5 0.57 0 1
P 18 0 10.9099 0.5 0.5 10.9205 0.5 0.57 0 1
P 19 0 11.9585 0.5 0.5 12.02 0.5 0.57 0 1
P 20 0 10.1768 0.5 0.5 10.2543 0.5 0.57 0 1
P 21 0 11.0108 0.5 0.5 11.0013 0.5 0.57 0 1
P 22 0 11.511 0.5 0.5 11.5472 0.5 0.57 0 1
P 23 0 9.10419 0.5 0.5 9.09796 0.5 0.57 0 1
P 24 0 8.7056 0.5 0.5 8.77393 0.5 0.57 0 1
P 25 0 8.80563 0.5 0.5 8.84236 0.5 0.57 0 1
P 26 0 9.31054 0.5 0.5 9.34536 0.5 0.57 0 1
P 27 0 8.32761 0.5 0.5 8.3255 0.5 0.57 0 1
P 28 0 8.94856 0.5 0.5 8.94856 0.5 0.5 0 -1
P 29 0 8.83152 0.5 0.5 8.86414 0.5 0.57 0 1
P 30 0 9.55827 0.5 0.5 9.54435 0.5 0.57 0 1
P 31 0 10.1912 0.5 0.5 10.1706 0.5 0.57 0 1
P 32 0 8.06459 0.5 0.5 8.14401 0.5 0.57 0 1
P 33 0 8.07186 0.5 0.5 8.12774 0.5 0.57 0 1
P 34 0 8.83722 0.5 0.5 8.89349 0.5 0.57 0 1
P 35 0 10.0239 0.5 0.5 10.0044 0.5 0.57 0 1
P 36 0 9.05583 0.5 0.5 9.06415 0.5 0.57 0 1
P 37 0 8.59279 0.5 0.5 8.61961 0.5 0.57 0 1
P 38 0 10.3918 0.5 0.5 10.4795 0.5 0.57 0 1
P 39 0 8.91066 0.5 0.5 8.94633 0.5 0.57 0 1
P 40 0 9.45349 0.5 0.5 9.46602 0.5 0.57 0 1
P 41 0 8.85976 0.5 0.5 8.85976 0.5 0.5 0 -1
P 42 0 8.27325 0.5 0.5 8.26759 0.5 0.57 0 1
P 43 0 9.04881 0.5 0.5 9.04155 0.5 0.57 0 1
P 44 0 10.8748 0.5 0.5 10.9889 0.5 0.57 0 1
P 45 0 11.5263 0.5 0.5 11.5355 0.5 0.57 0 1
P 46 0 8.05205 0.5 0.5 8.13284 0.5 0.57 0 1
