1395 
 0.000000
C 1100 0.0035 0.33584699 1.5638564 1.1818978 0.42211881 1.3931511 1.1560931 0
C 399 0.0035 0.38212048 1.4612843 1.1825773 0.31410134 1.6418727 1.1857715 0
C 85 0.0035 0.35064672 1.5055253 1.0848017 0.31383159 1.6894487 1.1302533 0
C 469 0.0035 0.40908799 1.4246512 1.1267767 0.32761467 1.5984465 1.1469329 0
C 363 0.0035 0.34935484 1.5903946 1.1309889 0.42843006 1.4146772 1.1200568 0
C 358 0.0035 0.3236748 1.6323694 1.1808308 0.38580997 1.4536086 1.1429785 0
C 386 0.0035 0.34845531 1.6289082 1.149091 0.407219 1.4459607 1.1310346 0
C 1036 0.0035 0.26803706 1.7425356 1.2087931 0.33582597 1.5638504 1.1818622 0
C 529 0.0035 0.3422024 1.6496856 1.1832653 0.4289849 1.4785177 1.1627869 0
C 610 0.0035 0.31511424 1.6961878 1.1745295 0.37744691 1.513971 1.1618539 0
C 1008 0.0035 0.4308963 1.483564 1.1547978 0.36132561 1.660102 1.1900579 0
C 440 0.0035 0.26302123 1.7434138 1.187664 0.33169664 1.5644024 1.1655826 0
C 503 0.0035 0.35478747 1.65683 1.188487 0.42498127 1.4777959 1.1720981 0
C 359 0.0035 0.28038234 1.7669291 1.167473 0.34935553 1.590406 1.130986 0
C 465 0.0035 0.29500788 1.6791144 1.2152452 0.36862743 1.5023691 1.1909498 0
C 507 0.0035 0.32761716 1.5984408 1.1469317 0.26755535 1.7798611 1.1739175 0
C 99 0.0035 0.38528559 1.5980694 1.1465457 0.31319635 1.7713188 1.1916768 0
C 601 0.0035 0.30670216 1.626495 1.180252 0.37912266 1.4480501 1.1675356 0
C 561 0.0035 0.25638942 1.8096059 1.214636 0.3067077 1.6264813 1.1802491 0
C 491 0.0035 0.27455697 1.8285541 1.2093004 0.34220013 1.6496807 1.1832681 0
C 519 0.0035 0.3480992 1.5711273 1.1512807 0.41973512 1.3919755 1.1465978 0
C 536 0.0035 0.36862662 1.5023711 1.1909502 0.45526423 1.3306163 1.1753551 0
C 472 0.0035 0.33169455 1.5644099 1.1655821 0.42723625 1.3971762 1.153185 0
C 510 0.0035 0.32223622 1.6597755 1.1524729 0.38524397 1.4801118 1.1208499 0
C 195 0.0035 0.44191363 1.4215717 1.1453098 0.36579794 1.5976017 1.1669624 0
C 92 0.0035 0.31383481 1.6894491 1.1302496 0.28019997 1.8730946 1.1791578 0
C 444 0.0035 0.31409175 1.6418639 1.1857732 0.26528794 1.8278214 1.2027137 0
C 573 0.0035 0.26756021 1.7798536 1.1739186 0.23207878 1.9658607 1.2112203 0
C 481 0.0035 0.28113146 1.8447213 1.1892624 0.3222426 1.6597735 1.1524763 0
C 460 0.0035 0.28993021 1.7541629 1.1702625 0.34809684 1.5711187 1.1512767 0
C 409 0.0035 0.24478269 1.9394334 1.1999746 0.28993401 1.7541555 1.1702684 0
C 548 0.0035 0.26579358 1.8808804 1.2010095 0.31511734 1.6961782 1.1745287 0
C 338 0.0035 0.30629411 1.8140731 1.1835112 0.34845542 1.6289068 1.1490895 0
C 661 0.0035 0.37911836 1.4480646 1.1675334 0.47083894 1.27835 1.1733022 0
C 318 0.0035 0.46633605 1.28784 1.1910634 0.38211852 1.4612886 1.1825776 0
C 247 0.0035 0.37748091 1.6196888 1.1915357 0.44982584 1.4422234 1.1687049 0
C 215 0.0035 0.43165435 1.4651777 1.1557591 0.35353764 1.6413861 1.1656275 0
C 261 0.0035 0.36579897 1.5976032 1.1669623 0.30431068 1.7766088 1.2047142 0
C 1286 0.0035 0.33115995 1.4868695 1.1946464 0.39630016 1.3064044 1.1737159 0
C 262 0.0035 0.39175829 1.5300702 1.1842565 0.47157748 1.3554249 1.1648418 0
C 526 0.0035 0.36497687 1.6242627 1.1492992 0.44460729 1.4499659 1.126307 0
C 470 0.0035 0.30613927 1.8034472 1.1902502 0.3649793 1.6242538 1.1493042 0
C 373 0.0035 0.38579418 1.4536116 1.1429743 0.47178123 1.2819768 1.1230566 0
C 242 0.0035 0.35354121 1.6413806 1.1656272 0.29203721 1.8224261 1.1918715 0
C 562 0.0035 0.38523699 1.4801137 1.1208435 0.46994899 1.3069586 1.1113458 0
C 32 0.0035 0.2400116 1.754949 1.0910239 0.23145532 1.9347592 1.1606233 0
C 388 0.0035 0.22027166 1.9288152 1.2199886 0.26302291 1.7434067 1.1876622 0
C 309 0.0035 0.23176174 1.9434331 1.2285849 0.2803794 1.7669409 1.1674638 0
C 20 0.0035 0.20903556 1.7569408 1.1447012 0.20512698 1.9376949 1.2122415 0
C 49 0.0035 0.2314544 1.9347574 1.1606238 0.22312862 2.1141122 1.2314161 0
C 343 0.0035 0.37469012 1.5821963 1.2003913 0.44880175 1.4039928 1.2004205 0
C 1001 0.0035 0.22332048 1.9274157 1.2414873 0.26803627 1.7425355 1.2087949 0
C 415 0.0035 0.27406542 1.6458337 1.2080621 0.33086838 1.4615954 1.1991898 0
C 431 0.0035 0.40721892 1.4459622 1.131036 0.48289303 1.2684179 1.1303648 0
C 631 0.0035 0.3774439 1.5139811 1.1618527 0.45113426 1.3356031 1.1616595 0
C 452 0.0035 0.33086393 1.4616049 1.1991905 0.41641533 1.288702 1.2050653 0
C 214 0.0035 0.32590234 1.7090515 1.2138497 0.39176061 1.5300656 1.1842565 0
C 1219 0.0035 0.27299912 1.669298 1.2188413 0.3311596 1.4868673 1.1946459 0
C 320 0.0035 0.3189083 1.6650605 1.2220299 0.40101137 1.4908813 1.209004 0
C 568 0.0035 0.36225922 1.7024485 1.2073516 0.42749662 1.5244077 1.1713715 0
C 139 0.0035 0.28020147 1.8730919 1.1791567 0.25271503 2.0564475 1.232768 0
C 222 0.0035 0.32819406 1.8036286 1.2229131 0.37748164 1.6196851 1.1915357 0
C 165 0.0035 0.31319892 1.7713196 1.191682 0.24981005 1.9462509 1.2429644 0
C 453 0.0035 0.30510179 1.8401589 1.2226567 0.35478979 1.656822 1.1884856 0
C 395 0.0035 0.24346563 1.8345384 1.2345045 0.27406597 1.6458236 1.2080594 0
C 295 0.0035 0.27752366 1.8125569 1.2323024 0.32368694 1.6323655 1.1808339 0
C 490 0.0035 0.26528874 1.8278152 1.2027137 0.23572881 2.0154667 1.236804 0
C 55 0.0035 0.45896358 1.4250891 1.1029722 0.38528648 1.5980687 1.1465471 0
C 8 0.0035 0.2951849 1.6467908 1.215521 0.27261784 1.8347272 1.2531988 0
C 299 0.0035 0.26279069 1.848309 1.2448047 0.31890943 1.6650578 1.2220301 0
C 422 0.0035 0.22503087 2.0118211 1.2440605 0.27455822 1.8285512 1.209301 0
C 324 0.0035 0.20160489 2.116194 1.2622615 0.22027346 1.9288086 1.2199867 0
C 556 0.0035 0.42497768 1.4778038 1.1720989 0.5135721 1.3063614 1.1748486 0
C 528 0.0035 0.23104001 2.0662 1.2421689 0.26579575 1.8808711 1.2010078 0
C 370 0.0035 0.21615122 2.125728 1.2414637 0.2447873 1.9394278 1.1999761 0
C 24 0.0035 0.38740925 1.3212159 1.0408884 0.35064474 1.5055218 1.0848056 0
C 794 0.0035 0.35299778 1.4704358 1.2002787 0.43576284 1.2960935 1.1983491 0
C 744 0.0035 0.28624113 1.6508003 1.2163543 0.35300071 1.4704293 1.2002781 0
C 550 0.0035 0.41973117 1.3919817 1.1466004 0.50661187 1.22019 1.160325 0
C 424 0.0035 0.25761005 2.0313106 1.2326092 0.28113418 1.8447197 1.1892565 0
C 288 0.0035 0.279876 1.9989752 1.2321095 0.30629494 1.8140717 1.1835118 0
C 432 0.0035 0.23968997 1.8611595 1.2476155 0.29500825 1.6791126 1.2152452 0
C 291 0.0035 0.29203748 1.8224184 1.1918698 0.25483001 2.0071017 1.2337826 0
C 521 0.0035 0.22732221 1.9931084 1.2668399 0.25639375 1.8095922 1.2146322 0
C 310 0.0035 0.30430875 1.7766099 1.2047131 0.25760736 1.9587508 1.2482182 0
C 298 0.0035 0.31765198 1.7653418 1.2216249 0.37469283 1.5821905 1.2003897 0
C 446 0.0035 0.26789067 1.9840631 1.2464726 0.30613892 1.8034383 1.1902521 0
C 356 0.0035 0.20534552 2.2333652 1.3386964 0.20848507 2.0476712 1.2861902 0
C 1150 0.0035 0.27225335 2.0238924 1.2814104 0.25581335 2.2087342 1.334441 0
C 25 0.0035 0.17401889 2.1306665 1.2590682 0.20360308 2.3083949 1.3282517 0
C 629 0.0035 0.19503027 2.2126029 1.3105038 0.20639763 2.0236704 1.2727638 0
C 107 0.0035 0.28322348 2.1741796 1.3195891 0.2985142 1.9893814 1.2660649 0
C 457 0.0035 0.21226023 2.2499613 1.2980663 0.23104146 2.0661916 1.2421646 0
C 311 0.0035 0.23695985 2.2090217 1.3266213 0.23313762 2.0221157 1.2786571 0
C 391 0.0035 0.19392722 2.1957108 1.2937117 0.2250299 2.0118179 1.2440626 0
C 397 0.0035 0.25004996 2.2174922 1.2828782 0.25761365 2.0313069 1.2326107 0
C 129 0.0035 0.22313022 2.1141106 1.2314121 0.21810315 2.2923603 1.3052414 0
C 182 0.0035 0.22717695 2.1755478 1.352128 0.24337654 1.9933249 1.2906349 0
C 328 0.0035 0.25483048 2.007093 1.2337809 0.24047378 2.1914979 1.2888963 0
C 192 0.0035 0.25271641 2.0564451 1.232761 0.23411499 2.2392067 1.291932 0
C 375 0.0035 0.24945436 2.164862 1.3114162 0.26788936 1.9840538 1.2464736 0
C 485 0.0035 0.22081908 2.1747831 1.3316119 0.22732694 1.9930959 1.2668322 0
C 218 0.0035 0.23372581 2.2250904 1.3204223 0.23885053 2.0370293 1.2773437 0
C 44 0.0035 0.17160794 2.1699822 1.2097192 0.19552726 2.3410866 1.2957431 0
C 60 0.0035 0.17976368 2.2511616 1.3534827 0.22205001 2.0702257 1.3012994 0
C 900 0.0035 0.21432478 2.2974489 1.3462988 0.20558471 2.1145105 1.2854206 0
C 268 0.0035 0.21507087 2.125191 1.3063977 0.20675675 2.3057176 1.3741474 0
C 117 0.0035 0.20285448 2.118731 1.2790944 0.206574 2.2999869 1.3452868 0
C 284 0.0035 0.20481328 2.302193 1.3136479 0.20160533 2.1161876 1.2622607 0
C 341 0.0035 0.20931073 2.3108935 1.2954412 0.21614853 2.1257228 1.2414594 0
C 142 0.0035 0.23308047 2.3144924 1.3782301 0.24883954 2.1332244 1.3138673 0
C 380 0.0035 0.22938878 2.143626 1.2959172 0.22313682 2.327606 1.3538937 0
C 250 0.0035 0.26772124 2.1823701 1.2909918 0.27987619 1.998974 1.2321095 0
C 671 0.0035 0.22087013 2.1523895 1.259433 0.23115404 2.3359603 1.3181271 0
C 219 0.0035 0.21078885 2.3061063 1.3572079 0.21052431 2.1233455 1.2951802 0
C 91 0.0035 0.25159063 2.0225998 1.292054 0.23514652 2.2094831 1.337367 0
C 72 0.0035 0.19741614 1.988487 1.2788811 0.21819439 2.1702494 1.3403602 0
C 180 0.0035 0.24883643 2.133229 1.3138654 0.27627128 1.9497792 1.2605501 0
C 101 0.0035 0.21819015 2.1702498 1.3403575 0.24060518 2.3504342 1.4057803 0
C 447 0.0035 0.23620103 2.3540781 1.4013292 0.22082049 2.17477 1.3316078 0
C 15 0.0035 0.21231265 2.0979585 1.2578504 0.23989667 2.2761927 1.3265574 0
C 342 0.0035 0.18805587 2.3777537 1.3575405 0.19392736 2.1957096 1.2937088 0
